year_th,name_n,province_n_th,product_amt,product_ratio,harvested_area,product_per_harvested_area,
2560,ข้าวนาปี,อุตรดิตถ์,39853,0.0099,536311,551651.2,
2560,ข้าวนาปี,ปราจีนบุรี,17409,0.0043,346303,346852.4,
2560,ข้าวนาปี,หนองบัวลำภู,54906,0.0137,594426,613496.1,
2559,ข้าวนาปี,หนองบัวลำภู,217221,0.0086,643468,337.58,
2559,ข้าวนาปี,อุตรดิตถ์,322086,0.0128,536950,599.84,
2559,ข้าวนาปี,ปราจีนบุรี,166357,0.0066,387253,429.58,
2558,ข้าวนาปี,ปราจีนบุรี,151217,0.0063,372403,406.06,
2558,ข้าวนาปี,อุตรดิตถ์,244069,0.0102,430924,566.39,
2558,ข้าวนาปี,หนองบัวลำภู,204330,0.0086,651301,313.73,
2557,ข้าวนาปี,อุตรดิตถ์,361239,0.0138,585648,616.82,
2557,ข้าวนาปี,หนองบัวลำภู,223804,0.0085,695019,322.01,
2557,ข้าวนาปี,ปราจีนบุรี,207906,0.0079,476307,436.5,
2562,ข้าวนาปี,หนองบัวลำภู,220417,0.0085,631426,349.08,
2562,ข้าวนาปี,อุตรดิตถ์,342255,0.0133,566575,604.08,
2562,ข้าวนาปี,ปราจีนบุรี,171782,0.0067,390351,440.07,
2561,หอมแดง,อุตรดิตถ์,7483,0.0449,3181,2352.4,
2560,หอมแดง,อุตรดิตถ์,6828,0.053,2897,2356.92,
2559,หอมแดง,อุตรดิตถ์,6322,0.0717,2807,2252.23,
2558,หอมแดง,อุตรดิตถ์,6811,0.0525,3150,2162.22,
2557,หอมแดง,อุตรดิตถ์,9085,0.0705,4676,1942.9,
2561,มะพร้าว,ปราจีนบุรี,194,2.0E-4,254,763.78,
2557,มะพร้าว,ปราจีนบุรี,545,5.0E-4,709,768.69,
2562,มะพร้าว,ปราจีนบุรี,202,2.0E-4,254,795.28,
2561,สับปะรด,อุตรดิตถ์,71908,0.032,20687,3476,
2561,เงาะ,อุตรดิตถ์,266,0.001,1074,247.67,
2561,เงาะ,หนองบัวลำภู,38,1.0E-4,24,1583.33,
2561,สับปะรด,อุตรดิตถ์,71908,0.032,20687,3476,
2561,มังคุด,ปราจีนบุรี,182,0.001,1367,133.14,
2561,เงาะ,ปราจีนบุรี,314,0.0012,358,877.09,
2560,สับปะรด,อุตรดิตถ์,89289,0.0383,25075,3560.88,
2560,เงาะ,อุตรดิตถ์,248,0.001,825,300.61,
2560,เงาะ,ปราจีนบุรี,348,0.0014,322,1080.75,
2560,สับปะรด,อุตรดิตถ์,89289,0.0383,25075,3560.88,
2560,มังคุด,ปราจีนบุรี,683,0.0033,1369,498.9,
2559,เงาะ,อุตรดิตถ์,221,0.001,466,474.25,
2559,สับปะรด,อุตรดิตถ์,51400,0.0255,15523,3311.22,
2559,สับปะรด,อุตรดิตถ์,102800,0.0255,31046,3311.22,
2559,เงาะ,ปราจีนบุรี,258,0.0012,571,451.84,
2559,มังคุด,ปราจีนบุรี,434,0.0023,1404,309.12,
2558,สับปะรด,ปราจีนบุรี,452,2.0E-4,561,805.7,
2558,มังคุด,ปราจีนบุรี,1043,0.0052,1989,524.38,
2558,เงาะ,ปราจีนบุรี,452,0.0014,561,805.7,
2558,สับปะรด,อุตรดิตถ์,38525,0.0211,11829,3256.83,
2558,เงาะ,อุตรดิตถ์,237,8.0E-4,493,480.73,
2558,สับปะรด,อุตรดิตถ์,38763,0.0181,12322,3145.84,
2557,สับปะรด,อุตรดิตถ์,36399,0.019,10839,3358.15,
2557,สับปะรด,อุตรดิตถ์,36399,0.019,10839,3358.15,
2557,เงาะ,ปราจีนบุรี,485,0.0015,594,816.5,
2557,มังคุด,ปราจีนบุรี,1381,0.0048,2019,684,
2557,เงาะ,อุตรดิตถ์,162,5.0E-4,320,506.25,
2562,เงาะ,หนองบัวลำภู,39,1.0E-4,24,1625,
2562,เงาะ,อุตรดิตถ์,257,9.0E-4,1124,228.65,
2562,มังคุด,ปราจีนบุรี,677,0.002,1367,495.25,
2562,เงาะ,ปราจีนบุรี,367,0.0013,358,1025.14,
2561,มันสำปะหลัง,หนองบัวลำภู,222125,0.0076,62306,3565.07,
2561,มันสำปะหลัง,อุตรดิตถ์,85697,0.0029,26469,3237.64,
2561,มันสำปะหลัง,หนองบัวลำภู,222125,0.0076,62306,3565.07,
2561,มันสำปะหลัง,อุตรดิตถ์,85697,0.0029,26469,3237.64,
2561,มันสำปะหลัง,ปราจีนบุรี,403218,0.0137,114831,3511.4,
2561,มันสำปะหลัง,ปราจีนบุรี,403218,0.0137,114831,3511.4,
2560,มันสำปะหลัง,อุตรดิตถ์,80998,0.0027,25763,3143.97,
2560,มันสำปะหลัง,อุตรดิตถ์,80998,0.0027,25763,3143.97,
2560,มันสำปะหลัง,ปราจีนบุรี,444895,0.0146,125886,3534.11,
2560,มันสำปะหลัง,ปราจีนบุรี,444895,0.0146,125886,3534.11,
2560,มันสำปะหลัง,หนองบัวลำภู,223764,0.0073,61871,3616.62,
2560,มันสำปะหลัง,หนองบัวลำภู,223764,0.0073,61871,3616.62,
2559,มันสำปะหลัง,หนองบัวลำภู,228279,0.0073,63811,3577.42,
2559,มันสำปะหลัง,หนองบัวลำภู,228279,0.0073,63811,3577.42,
2559,มันสำปะหลัง,อุตรดิตถ์,92720,0.003,29424,3151.17,
2559,มันสำปะหลัง,อุตรดิตถ์,92720,0.003,29424,3151.17,
2559,มันสำปะหลัง,ปราจีนบุรี,465796,0.0149,144404,3225.64,
2559,มันสำปะหลัง,ปราจีนบุรี,465796,0.0149,144404,3225.64,
2558,มันสำปะหลัง,ปราจีนบุรี,540881,0.0167,152321,3550.93,
2558,มันสำปะหลัง,ปราจีนบุรี,540881,0.0167,152321,3550.93,
2558,มันสำปะหลัง,อุตรดิตถ์,95413,0.0029,28413,3358.08,
2558,มันสำปะหลัง,อุตรดิตถ์,95413,0.0029,28413,3358.08,
2558,มันสำปะหลัง,หนองบัวลำภู,228370,0.0071,67317,3392.46,
2558,มันสำปะหลัง,หนองบัวลำภู,228370,0.0071,67317,3392.46,
2557,มันสำปะหลัง,อุตรดิตถ์,83430,0.0028,25040,3331.87,
2557,มันสำปะหลัง,หนองบัวลำภู,272464,0.0071,134211,2030.12,
2557,มันสำปะหลัง,อุตรดิตถ์,108470,0.0028,51589,2102.58,
2557,มันสำปะหลัง,หนองบัวลำภู,206884,0.0069,65580,3154.68,
2557,มันสำปะหลัง,ปราจีนบุรี,498784,0.0166,150038,3324.38,
2557,มันสำปะหลัง,ปราจีนบุรี,648822,0.0169,306818,2114.68,
2561,ถั่วเหลือง,หนองบัวลำภู,199,0.0048,962,206.86,
2561,ข้าวนาปรัง,อุตรดิตถ์,209403,0.0272,313547,667.85,
2561,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,113929,0.0257,165596,687.99,
2561,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,24318,0.0429,32619,745.52,
2561,ถั่วเหลือง,อุตรดิตถ์,86,0.0021,421,204.28,
2561,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,5647,0.0013,8686,650.13,
2561,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,4430,0.0078,6313,701.73,
2561,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,10077,0.002,14999,671.84,
2561,ข้าวนาปรัง,หนองบัวลำภู,12525,0.0016,22191,564.42,
2561,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,138247,0.0277,198215,697.46,
2561,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,12674,0.0029,16622,762.48,
2561,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,14111,0.0028,18728,753.47,
2561,ข้าวนาปรัง,ปราจีนบุรี,84381,0.011,132314,637.73,
2561,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,1437,0.0025,2106,682.34,
2560,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,130607,0.0271,188783,691.84,
2560,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,20036,0.0431,25858,774.85,
2560,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,100648,0.0242,164061,613.48,
2560,ข้าวนาปรัง,อุตรดิตถ์,205148,0.031,316000,649.2,
2560,ถั่วเหลือง,อุตรดิตถ์,115,0.0027,523,219.89,
2560,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,13663,0.0033,17528,779.5,
2560,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,15312,0.0032,19834,772.01,
2560,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,580,0.0012,807,718.71,
2560,ข้าวนาปรัง,ปราจีนบุรี,85464,0.0129,137675,620.77,
2560,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,9350,0.0019,13949,670.3,
2560,ถั่วเหลือง,หนองบัวลำภู,256,0.006,1074,238.36,
2560,ข้าวนาปรัง,หนองบัวลำภู,8988,0.0014,17171,523.44,
2560,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,3996,0.0086,5697,701.42,
2560,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,4810,0.0012,7750,620.65,
2559,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,5354,0.0012,8252,648.81,
2559,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,8818,0.002,13702,643.56,
2559,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,4008,0.0167,5952,673.39,
2559,ถั่วเหลือง,หนองบัวลำภู,337,0.0089,1359,247.98,
2559,ข้าวนาปรัง,หนองบัวลำภู,3003,0.001,5844,513.86,
2559,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,12880,0.0538,19212,670.41,
2559,ถั่วเหลือง,อุตรดิตถ์,196,0.0052,884,221.72,
2559,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,110571,0.0254,162925,678.66,
2559,ข้าวนาปรัง,อุตรดิตถ์,40367,0.013,64368,627.13,
2559,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,113528,0.0259,183273,619.45,
2559,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,14732,0.0034,19027,774.27,
2559,ข้าวนาปรัง,ปราจีนบุรี,80680,0.0259,133249,605.48,
2559,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,13663,0.0031,17528,779.5,
2558,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,12789,0.0032,19515,655.34,
2558,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,12789,0.0034,19515,655.34,
2558,ข้าวนาปรัง,ปราจีนบุรี,88778,0.0166,141396,627.87,
2558,ถั่วเหลือง,อุตรดิตถ์,316,0.0075,1449,218.08,
2558,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,86076,0.0214,147751,582.57,
2558,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,7879,0.0324,12074,652.56,
2558,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,78197,0.0207,135677,576.35,
2558,ข้าวนาปรัง,อุตรดิตถ์,129977,0.0243,191504,678.72,
2558,ถั่วเหลือง,หนองบัวลำภู,369,0.0087,1625,227.08,
2558,ข้าวนาปรัง,หนองบัวลำภู,8069,0.0015,15421,523.25,
2558,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,6050,0.0016,9559,632.91,
2558,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,7274,0.0018,11513,631.81,
2558,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,1224,0.005,1954,626.41,
2557,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,13952,0.0029,21015,663.91,
2557,ถั่วเหลือง,อุตรดิตถ์,540,0.0093,2364,228.43,
2557,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,9177,0.0306,12979,707.07,
2557,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,123693,0.0262,192390,642.93,
2557,ข้าวนาปรัง,หนองบัวลำภู,18341,0.0019,34691,528.7,
2557,ข้าวนาปรัง,ปราจีนบุรี,105057,0.0109,163442,642.78,
2557,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,10090,0.0023,15398,655.28,
2557,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,3862,0.0129,5617,687.56,
2557,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,11958,0.0027,17553,681.25,
2557,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,11958,0.0025,17553,681.25,
2557,ถั่วเหลือง,หนองบัวลำภู,311,0.0053,1322,235.25,
2557,ข้าวนาปรัง,อุตรดิตถ์,233714,0.0242,336505,694.53,
2557,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,114516,0.0259,179411,638.29,
2562,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,12385,0.0196,17010,728.1,
2562,ข้าวนาปรัง,หนองบัวลำภู,7817,0.0011,14653,533.47,
2562,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,140447,0.0276,196955,713.09,
2562,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,24854,0.0394,31261,795.05,
2562,ข้าวโพดเลี้ยงสัตว์,อุตรดิตถ์,115593,0.0259,165694,697.63,
2562,ข้าวนาปรัง,อุตรดิตถ์,189655,0.0265,290578,652.68,
2562,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,5332,0.0012,8018,665,
2562,ข้าวโพดเลี้ยงสัตว์,หนองบัวลำภู,17717,0.0035,25028,707.89,
2562,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,17502,0.0034,22338,783.51,
2562,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,15580,0.0035,19719,790.1,
2562,ข้าวโพดเลี้ยงสัตว์,ปราจีนบุรี,1922,0.003,2619,733.87,
2562,ข้าวนาปรัง,ปราจีนบุรี,87302,0.0122,135295,645.27,
2561,ลองกอง,อุตรดิตถ์,12005,0.1602,24200,496.07,
2561,กาแฟ,อุตรดิตถ์,32,0.0014,365,87.67,
2561,ลองกอง,ปราจีนบุรี,164,0.0022,393,417.3,
2560,ลองกอง,อุตรดิตถ์,10828,0.2253,23912,452.83,
2560,กาแฟ,อุตรดิตถ์,17,7.0E-4,350,48.57,
2560,ลองกอง,ปราจีนบุรี,206,0.0043,394,522.84,
2559,ลองกอง,อุตรดิตถ์,4757,0.0369,10954,434.27,
2559,กาแฟ,อุตรดิตถ์,15,5.0E-4,306,49.02,
2559,ลองกอง,ปราจีนบุรี,516,0.004,829,622.44,
2558,ลองกอง,ปราจีนบุรี,477,0.0035,825,578.18,
2558,ลองกอง,อุตรดิตถ์,4717,0.0341,10435,452.04,
2558,กาแฟ,อุตรดิตถ์,5,2.0E-4,60,83.33,
2557,กาแฟ,อุตรดิตถ์,5,1.0E-4,60,83.33,
2557,ลองกอง,ปราจีนบุรี,481,0.0027,808,595.3,
2557,ลองกอง,อุตรดิตถ์,4771,0.0268,9816,486.04,
2562,กาแฟ,อุตรดิตถ์,116,0.004,1230,94.31,
2562,ลองกอง,อุตรดิตถ์,13387,0.1232,25022,535.01,
2562,ลองกอง,ปราจีนบุรี,204,0.0019,393,519.08,
2561,ทุเรียน,อุตรดิตถ์,30583,0.0406,31847,960.31,
2561,ทุเรียน,ปราจีนบุรี,1047,0.0014,1243,842.32,
2560,ทุเรียน,อุตรดิตถ์,28912,0.0437,31316,923.23,
2560,ทุเรียน,ปราจีนบุรี,1304,0.002,1229,1061.03,
2559,ทุเรียน,อุตรดิตถ์,4480,0.0087,31196,143.61,
2559,ทุเรียน,ปราจีนบุรี,811,0.0016,1211,669.69,
2558,อ้อยโรงงาน,ปราจีนบุรี,129605,0.0012,11874,10915.02,
2558,ทุเรียน,ปราจีนบุรี,972,0.0016,1449,670.81,
2558,อ้อยโรงงาน,ปราจีนบุรี,142646,0.0013,13025,10951.71,
2558,ทุเรียน,อุตรดิตถ์,9416,0.0157,30852,305.2,
2558,อ้อยโรงงาน,อุตรดิตถ์,1069333,0.0103,85137,12560.14,
2558,อ้อยโรงงาน,อุตรดิตถ์,1191672,0.0111,94493,12611.22,
2558,อ้อยโรงงาน,หนองบัวลำภู,2023904,0.0195,177127,11426.29,
2558,อ้อยโรงงาน,หนองบัวลำภู,2088811,0.0194,182549,11442.47,
2557,ทุเรียน,อุตรดิตถ์,10580,0.0167,17316,611,
2557,อ้อยโรงงาน,อุตรดิตถ์,1309079,0.0117,103600,12635.9,
2557,อ้อยโรงงาน,อุตรดิตถ์,1069333,0.0103,85137,12560.14,
2557,อ้อยโรงงาน,ปราจีนบุรี,129605,0.0012,11874,10915.02,
2557,ทุเรียน,ปราจีนบุรี,1977,0.0031,2143,922.54,
2557,อ้อยโรงงาน,ปราจีนบุรี,156291,0.0014,14239,10976.26,
2557,อ้อยโรงงาน,หนองบัวลำภู,2023904,0.0195,177127,11426.29,
2557,อ้อยโรงงาน,หนองบัวลำภู,2151735,0.0193,187873,11453.14,
2562,ทุเรียน,อุตรดิตถ์,31086,0.0325,35405,878.01,
2562,ทุเรียน,ปราจีนบุรี,1274,0.0013,1577,807.86,
2561,ยางพารา,สุราษฎร์ธานี,576995,0.1199,2169154,266,
2561,ยางพารา,สระแก้ว,8022,0.0017,47187,170,
2561,ลำไย,สระแก้ว,61291,0.0583,49768,1231.53,
2561,กระเทียม,ศรีสะเกษ,327,0.0047,542,603.32,
2561,ยางพารา,ศรีสะเกษ,65905,0.0137,290330,227,
2561,ยางพารา,สตูล,89933,0.0187,361175,249,
2561,ลำไย,ศรีสะเกษ,862,8.0E-4,1189,724.98,
2561,ยางพารา,พิจิตร,257,1.0E-4,2429,105.8,
2560,กระเทียม,ศรีสะเกษ,327,0.0047,542,603.32,
2560,ยางพารา,ศรีสะเกษ,54993,0.0122,249935,220.03,
2560,ลำไย,ศรีสะเกษ,673,7.0E-4,1166,577.19,
2560,ยางพารา,สตูล,88047,0.0196,356697,246.84,
2560,ยางพารา,สุราษฎร์ธานี,578277,0.1284,2195970,263.34,
2560,ยางพารา,สระแก้ว,5807,0.0013,32159,180.57,
2560,ลำไย,สระแก้ว,37318,0.0361,31372,1189.53,
2560,ยางพารา,พิจิตร,147,0,1408,104.4,
2559,ยางพารา,สตูล,90003,0.0207,355243,253.36,
2559,ยางพารา,สระแก้ว,4031,9.0E-4,24006,167.92,
2559,กระเทียม,ศรีสะเกษ,64,9.0E-4,103,621.36,
2559,ลำไย,สระแก้ว,22431,0.0291,22398,1001.47,
2559,ลำไย,ศรีสะเกษ,525,7.0E-4,974,539.01,
2559,ยางพารา,พิจิตร,113,0,1228,92.02,
2559,ยางพารา,ศรีสะเกษ,46964,0.0108,233677,200.98,
2559,ยางพารา,สุราษฎร์ธานี,572472,0.1318,2265055,252.74,
2558,ลำไย,สระแก้ว,16148,0.0176,14745,1095.15,
2558,ยางพารา,สระแก้ว,4049,9.0E-4,23228,174.32,
2558,ยางพารา,พิจิตร,88,0,740,118.92,
2558,ยางพารา,สุราษฎร์ธานี,609271,0.138,2309141,263.85,
2558,กระเทียม,ศรีสะเกษ,96,0.0013,127,755.91,
2558,ลำไย,ศรีสะเกษ,417,5.0E-4,989,421.64,
2558,ยางพารา,ศรีสะเกษ,44673,0.0101,229375,194.76,
2558,ยางพารา,สตูล,91894,0.0208,355128,258.76,
2557,ยางพารา,สุราษฎร์ธานี,636908,0.1442,2550310,249.74,
2557,กระเทียม,ศรีสะเกษ,87,0.0012,103,844.66,
2557,ยางพารา,ศรีสะเกษ,35150,0.008,194477,180.74,
2557,ยางพารา,สระแก้ว,8495,0.0019,37178,228.5,
2557,ลำไย,สระแก้ว,15009,0.0145,14219,1055.56,
2557,ลำไย,ศรีสะเกษ,413,4.0E-4,1023,403.71,
2557,ยางพารา,พิจิตร,242,1.0E-4,1921,125.98,
2557,ยางพารา,สตูล,91493,0.0207,355341,257.48,
2562,ยางพารา,สตูล,90720,0.0181,357164,254,
2562,ลำไย,สระแก้ว,67726,0.0634,55559,1218.99,
2562,ยางพารา,สระแก้ว,9291,0.0019,55634,167,
2562,ลำไย,ศรีสะเกษ,852,8.0E-4,1198,711.19,
2562,กระเทียม,ศรีสะเกษ,346,0.0045,557,621.18,
2562,ยางพารา,ศรีสะเกษ,69071,0.0138,299009,231,
2562,ยางพารา,สุราษฎร์ธานี,584127,0.1164,2163432,270,
2562,ยางพารา,พิจิตร,295,1.0E-4,2867,102.9,
2557,ส้มเขียวหวาน,สุราษฎร์ธานี,57,4.0E-4,75,760,
2557,ส้มเขียวหวาน,พิจิตร,9136,0.0663,3409,2679.96,
2557,ส้มเขียวหวาน,สตูล,17,1.0E-4,18,944.44,
2561,ข้าวนาปี,สุราษฎร์ธานี,307,1.0E-4,2430,2423.87,
2561,ข้าวนาปี,ศรีสะเกษ,212277,0.0536,2839560,2837715,
2561,ข้าวนาปี,สตูล,3776,0.001,14370,14362.65,
2561,ข้าวนาปี,สระแก้ว,38299,0.0097,620519,619796.9,
2561,ข้าวนาปี,พิจิตร,45997,0.0116,1260410,1259122,
2560,ข้าวนาปี,ศรีสะเกษ,213275,0.0531,2656304,2881471,
2560,ข้าวนาปี,สุราษฎร์ธานี,267,1.0E-4,2300,2315.3,
2560,ข้าวนาปี,สระแก้ว,35317,0.0088,593072,597158.2,
2560,ข้าวนาปี,พิจิตร,52034,0.013,1458389,1594431,
2560,ข้าวนาปี,สตูล,4263,0.0011,15979,17754.36,
2559,ข้าวนาปี,ศรีสะเกษ,1056294,0.0419,2906182,363.46,
2559,ข้าวนาปี,สตูล,8957,4.0E-4,21563,415.39,
2559,ข้าวนาปี,สระแก้ว,193868,0.0077,612690,316.42,
2559,ข้าวนาปี,พิจิตร,919785,0.0364,1528246,601.86,
2559,ข้าวนาปี,สุราษฎร์ธานี,2229,1.0E-4,5496,405.57,
2558,ข้าวนาปี,สระแก้ว,215937,0.009,683269,316.04,
2558,ข้าวนาปี,พิจิตร,858233,0.0359,1518921,565.03,
2558,ข้าวนาปี,สุราษฎร์ธานี,2486,1.0E-4,6342,391.99,
2558,ข้าวนาปี,ศรีสะเกษ,1014428,0.0425,2819246,359.82,
2558,ข้าวนาปี,สตูล,9754,4.0E-4,24615,396.26,
2557,ข้าวนาปี,สตูล,10217,4.0E-4,26138,390.89,
2557,ข้าวนาปี,สุราษฎร์ธานี,2667,1.0E-4,6990,381.55,
2557,ข้าวนาปี,สระแก้ว,252139,0.0096,770105,327.41,
2557,ข้าวนาปี,พิจิตร,963196,0.0367,1629880,590.96,
2557,ข้าวนาปี,ศรีสะเกษ,1076541,0.041,2950279,364.89,
2562,ข้าวนาปี,สตูล,8273,3.0E-4,19194,431.02,
2562,ข้าวนาปี,สระแก้ว,215779,0.0084,656445,328.71,
2562,ข้าวนาปี,ศรีสะเกษ,1022953,0.0396,2952913,346.42,
2562,ข้าวนาปี,สุราษฎร์ธานี,4799,2.0E-4,11152,430.33,
2562,ข้าวนาปี,พิจิตร,910583,0.0353,1515119,601,
2561,หอมแดง,ศรีสะเกษ,80091,0.4806,23666,3384.22,
2560,หอมแดง,ศรีสะเกษ,64320,0.4991,22073,2913.97,
2559,หอมแดง,ศรีสะเกษ,33006,0.3744,17200,1918.95,
2558,หอมแดง,ศรีสะเกษ,43277,0.3336,17216,2513.77,
2557,หอมแดง,ศรีสะเกษ,44496,0.3454,17760,2505.41,
2561,มะพร้าว,ศรีสะเกษ,145,2.0E-4,132,1098.48,
2561,มะพร้าว,สุราษฎร์ธานี,79965,0.0933,76236,1048.91,
2561,มะพร้าว,สตูล,1287,0.0015,1687,762.89,
2561,มะพร้าว,พิจิตร,52,1.0E-4,46,1130.43,
2557,มะพร้าว,สุราษฎร์ธานี,120399,0.1204,198714,605.89,
2557,มะพร้าว,สตูล,1795,0.0018,2788,643.83,
2557,มะพร้าว,ศรีสะเกษ,855,9.0E-4,865,988.44,
2557,มะพร้าว,พิจิตร,153,2.0E-4,134,1141.79,
2562,มะพร้าว,สตูล,1301,0.0015,1687,771.19,
2562,มะพร้าว,ศรีสะเกษ,153,2.0E-4,132,1159.09,
2562,มะพร้าว,พิจิตร,56,1.0E-4,46,1217.39,
2562,มะพร้าว,สุราษฎร์ธานี,80555,0.0917,76524,1052.68,
2561,มังคุด,สุราษฎร์ธานี,4757,0.0258,10697,444.7,
2561,เงาะ,สุราษฎร์ธานี,38794,0.1484,29206,1328.29,
2561,สับปะรด,สุราษฎร์ธานี,1533,7.0E-4,412,3720.87,
2561,เงาะ,สตูล,847,0.0032,1248,678.69,
2561,มังคุด,สตูล,581,0.0031,1521,381.99,
2561,สับปะรด,สุราษฎร์ธานี,1533,7.0E-4,412,3720.87,
2561,เงาะ,ศรีสะเกษ,2602,0.01,1762,1476.73,
2560,เงาะ,ศรีสะเกษ,703,0.0028,466,1508.58,
2560,สับปะรด,สุราษฎร์ธานี,3189,0.0014,869,3669.74,
2560,สับปะรด,สุราษฎร์ธานี,3189,0.0014,869,3669.74,
2560,มังคุด,สุราษฎร์ธานี,3304,0.0157,9982,331,
2560,เงาะ,สุราษฎร์ธานี,24987,0.1003,32836,760.96,
2560,เงาะ,สตูล,1332,0.0053,2350,566.81,
2560,มังคุด,สตูล,294,0.0014,1429,205.74,
2559,เงาะ,สตูล,1562,0.0072,2455,636.25,
2559,มังคุด,สตูล,589,0.0031,1161,507.32,
2559,เงาะ,ศรีสะเกษ,1235,0.0057,1270,972.44,
2559,มังคุด,สุราษฎร์ธานี,4280,0.0228,11974,357.44,
2559,เงาะ,สุราษฎร์ธานี,31060,0.1441,32659,951.04,
2559,สับปะรด,สุราษฎร์ธานี,2528,6.0E-4,702,3601.14,
2559,สับปะรด,สุราษฎร์ธานี,1264,6.0E-4,351,3601.14,
2558,มังคุด,สุราษฎร์ธานี,4787,0.0239,12106,395.42,
2558,เงาะ,สุราษฎร์ธานี,37401,0.1192,32764,1141.53,
2558,สับปะรด,สุราษฎร์ธานี,37401,0.0175,32764,1141.53,
2558,สับปะรด,ศรีสะเกษ,2562,0.0012,1546,1657.18,
2558,เงาะ,ศรีสะเกษ,1642,0.0052,1513,1085.26,
2558,เงาะ,สตูล,1815,0.0058,2666,680.8,
2558,มังคุด,สตูล,660,0.0033,1246,529.7,
2558,สับปะรด,สตูล,1815,8.0E-4,2666,680.8,
2557,มังคุด,สตูล,971,0.0034,1317,737.28,
2557,เงาะ,สุราษฎร์ธานี,23722,0.0735,33364,711.01,
2557,มังคุด,สุราษฎร์ธานี,8895,0.0307,12387,718.09,
2557,เงาะ,สตูล,2083,0.0065,2716,766.94,
2557,เงาะ,ศรีสะเกษ,2421,0.0075,1544,1568.01,
2562,เงาะ,สตูล,782,0.0028,1137,687.77,
2562,มังคุด,สตูล,928,0.0027,1594,582.18,
2562,เงาะ,ศรีสะเกษ,2337,0.0083,1823,1281.95,
2562,มังคุด,สุราษฎร์ธานี,8673,0.0257,12698,683.02,
2562,เงาะ,สุราษฎร์ธานี,36430,0.1298,25800,1412.02,
2561,มันสำปะหลัง,สระแก้ว,1187362,0.0404,340547,3486.63,
2561,มันสำปะหลัง,สระแก้ว,1187362,0.0404,340547,3486.63,
2561,มันสำปะหลัง,ศรีสะเกษ,503287,0.0171,139709,3602.39,
2561,มันสำปะหลัง,ศรีสะเกษ,503287,0.0171,139709,3602.39,
2561,มันสำปะหลัง,พิจิตร,49435,0.0017,15661,3156.57,
2561,มันสำปะหลัง,พิจิตร,49435,0.0017,15661,3156.57,
2560,มันสำปะหลัง,ศรีสะเกษ,496034,0.0163,138092,3592.05,
2560,มันสำปะหลัง,สระแก้ว,1347902,0.0442,386227,3489.92,
2560,มันสำปะหลัง,ศรีสะเกษ,496034,0.0163,138092,3592.05,
